STN	YYYYMMDD	FF
321	20010902	80
321	20010902	80
321	20010902	90
321	20010902	90
321	20010902	80
321	20010902	80
321	20010902	90
321	20010902	90
321	20010902	80
321	20010902	90
321	20010902	100
321	20010903	70
321	20010903	60
321	20010903	60
321	20010903	50
321	20010903	70
321	20010903	50
321	20010903	70
321	20010903	60
321	20010903	50
321	20010903	30
321	20010903	40
321	20010903	50
321	20010903	60
321	20010903	60
321	20010903	60
321	20010903	70
321	20010903	70
321	20010903	60
321	20010903	80
321	20010903	80
321	20010903	90
321	20010903	80
321	20010903	110
321	20010903	100
321	20010904	100
321	20010904	90
321	20010904	90
321	20010904	100
321	20010904	120
321	20010904	100
321	20010904	140
321	20010904	130
321	20010904	120
321	20010904	120
321	20010904	140
321	20010904	140
321	20010904	160
321	20010904	160
321	20010904	160
321	20010904	170
321	20010904	160
321	20010904	160
321	20010904	150
321	20010904	150
321	20010904	140
321	20010904	140
321	20010904	130
321	20010904	130
321	20010905	120
321	20010905	100
321	20010905	110
321	20010905	110
321	20010905	120
321	20010905	110
321	20010905	100
321	20010905	100
321	20010905	90
321	20010905	90
321	20010905	80
321	20010905	70
321	20010905	80
321	20010905	70
321	20010905	70
321	20010905	70
321	20010905	70
321	20010905	60
321	20010905	70
321	20010905	60
321	20010905	60
321	20010905	50
321	20010905	60
321	20010905	70
321	20010906	50
321	20010906	50
321	20010906	50
321	20010906	40
321	20010906	30
321	20010906	40
321	20010906	60
321	20010906	80
321	20010906	50
321	20010906	60
321	20010906	50
321	20010906	40
321	20010906	90
321	20010906	70
321	20010906	70
321	20010906	60
321	20010906	100
321	20010906	110
321	20010906	100
321	20010906	90
321	20010906	90
321	20010906	70
321	20010906	70
321	20010906	100
321	20010907	90
321	20010907	90
321	20010907	100
321	20010907	90
321	20010907	100
321	20010907	100
321	20010907	100
321	20010907	90
321	20010907	90
321	20010907	80
321	20010907	90
321	20010907	80
321	20010907	80
321	20010907	90
321	20010907	110
321	20010907	110
321	20010907	120
321	20010907	130
321	20010907	120
321	20010907	140
321	20010907	140
321	20010907	130
321	20010907	130
321	20010907	160
321	20010908	170
321	20010908	160
321	20010908	150
321	20010908	130
321	20010908	130
321	20010908	120
321	20010908	120
321	20010908	120
321	20010908	110
321	20010908	120
321	20010908	110
321	20010908	130
321	20010908	130
321	20010908	140
321	20010908	140
321	20010908	140
321	20010908	130
321	20010908	140
321	20010908	160
321	20010908	170
321	20010908	190
321	20010908	180
321	20010908	190
321	20010908	180
321	20010909	170
321	20010909	170
321	20010909	160
321	20010909	170
321	20010909	170
321	20010909	170
321	20010909	160
321	20010909	140
321	20010909	140
321	20010909	150
321	20010909	160
321	20010909	160
321	20010909	160
321	20010909	140
321	20010909	160
321	20010909	160
321	20010909	150
321	20010909	150
321	20010909	160
321	20010909	160
321	20010909	140
321	20010909	140
321	20010909	150
321	20010909	150
321	20010910	140
321	20010910	150
321	20010910	150
321	20010910	150
321	20010910	160
321	20010910	160
321	20010910	150
321	20010910	140
321	20010910	150
321	20010910	140
321	20010910	130
321	20010910	130
321	20010910	120
321	20010910	140
321	20010910	150
321	20010910	140
321	20010910	130
321	20010910	130
321	20010910	120
321	20010910	110
321	20010910	130
321	20010910	100
321	20010910	110
321	20010910	110
321	20010911	100
321	20010911	100
321	20010911	90
321	20010911	90
321	20010911	80
321	20010911	100
321	20010911	110
321	20010911	90
321	20010911	90
321	20010911	110
321	20010911	100
321	20010911	110
321	20010911	120
321	20010911	120
321	20010911	120
321	20010911	100
321	20010911	120
321	20010911	110
321	20010911	110
321	20010911	90
321	20010911	90
321	20010911	100
321	20010911	90
321	20010911	70
321	20010912	80
321	20010912	80
321	20010912	70
321	20010912	80
321	20010912	60
321	20010912	50
321	20010912	50
321	20010912	50
321	20010912	50
321	20010912	50
321	20010912	60
321	20010912	60
321	20010912	80
321	20010912	90
321	20010912	90
321	20010912	110
321	20010912	110
321	20010912	120
321	20010912	130
321	20010912	120
321	20010912	130
321	20010912	140
321	20010912	150
321	20010912	150
321	20010913	160
321	20010913	110
321	20010913	90
321	20010913	100
321	20010913	90
321	20010913	90
321	20010913	100
321	20010913	100
321	20010913	90
321	20010913	100
321	20010913	80
321	20010913	100
321	20010913	110
321	20010913	110
321	20010913	90
321	20010913	70
321	20010913	80
321	20010913	70
321	20010913	60
321	20010913	30
321	20010913	20
321	20010913	30
321	20010913	40
321	20010913	30
321	20010914	50
321	20010914	50
321	20010914	50
321	20010914	90
321	20010914	60
321	20010914	90
321	20010914	90
321	20010914	80
321	20010914	100
321	20010914	90
321	20010914	100
321	20010914	90
321	20010914	80
321	20010914	80
321	20010914	90
321	20010914	90
321	20010914	70
321	20010914	70
321	20010914	80
321	20010914	60
321	20010914	70
321	20010914	80
321	20010914	100
321	20010914	100
321	20010915	120
321	20010915	100
321	20010915	110
321	20010915	130
321	20010915	130
321	20010915	130
321	20010915	120
321	20010915	110
321	20010915	110
321	20010915	110
321	20010915	90
321	20010915	80
321	20010915	90
321	20010915	90
321	20010915	80
321	20010915	80
321	20010915	100
321	20010915	130
321	20010915	120
321	20010915	130
321	20010915	160
321	20010915	130
321	20010915	130
321	20010915	130
321	20010916	130
321	20010916	130
321	20010916	50
321	20010916	130
321	20010916	120
321	20010916	110
321	20010916	120
321	20010916	130
321	20010916	120
321	20010916	130
321	20010916	140
321	20010916	120
321	20010916	120
321	20010916	130
321	20010916	130
321	20010916	110
321	20010916	110
321	20010916	120
321	20010916	110
321	20010916	120
321	20010916	100
321	20010916	90
321	20010916	90
321	20010916	110
321	20010917	110
321	20010917	110
321	20010917	110
321	20010917	130
321	20010917	110
321	20010917	130
321	20010917	130
321	20010917	120
321	20010917	120
321	20010917	100
321	20010917	90
321	20010917	100
321	20010917	110
321	20010917	120
321	20010917	120
321	20010917	130
321	20010917	140
321	20010917	150
321	20010917	170
321	20010917	150
321	20010917	160
321	20010917	150
321	20010917	90
321	20010917	90
321	20010918	80
321	20010918	70
321	20010918	70
321	20010918	50
321	20010918	50
321	20010918	40
321	20010918	30
321	20010918	30
321	20010918	10
321	20010918	10
321	20010918	0
321	20010918	10
321	20010918	30
321	20010918	40
321	20010918	40
321	20010918	40
321	20010918	40
321	20010918	50
321	20010918	60
321	20010918	70
321	20010918	90
321	20010918	30
321	20010918	30
321	20010918	50
321	20010919	30
321	20010919	40
321	20010919	70
321	20010919	80
321	20010919	90
321	20010919	80
321	20010919	50
321	20010919	80
321	20010919	90
321	20010919	90
321	20010919	110
321	20010919	120
321	20010919	80
321	20010919	90
321	20010919	100
321	20010919	90
321	20010919	90
321	20010919	100
321	20010919	110
321	20010919	100
321	20010919	90
321	20010919	100
321	20010919	90
321	20010919	90
321	20010920	90
321	20010920	80
321	20010920	110
321	20010920	100
321	20010920	100
321	20010920	80
321	20010920	80
321	20010920	90
321	20010920	80
321	20010920	80
321	20010920	80
321	20010920	80
321	20010920	90
321	20010920	100
321	20010920	80
321	20010920	90
321	20010920	90
321	20010920	100
321	20010920	120
321	20010920	80
321	20010920	120
321	20010920	110
321	20010920	60
321	20010920	100
321	20010921	100
321	20010921	120
321	20010921	110
321	20010921	100
321	20010921	90
321	20010921	90
321	20010921	90
321	20010921	100
321	20010921	90
321	20010921	90
321	20010921	70
321	20010921	70
321	20010921	20
321	20010921	50
321	20010921	50
321	20010921	60
321	20010921	60
321	20010921	70
321	20010921	70
321	20010921	70
321	20010921	60
321	20010921	50
321	20010921	60
321	20010921	60
321	20010922	50
321	20010922	30
321	20010922	50
321	20010922	50
321	20010922	60
321	20010922	60
321	20010922	70
321	20010922	70
321	20010922	60
321	20010922	60
321	20010922	70
321	20010922	70
321	20010922	70
321	20010922	70
321	20010922	70
321	20010922	80
321	20010922	90
321	20010922	80
321	20010922	80
321	20010922	90
321	20010922	90
321	20010922	90
321	20010922	90
321	20010922	100
321	20010923	100
321	20010923	80
321	20010923	100
321	20010923	100
321	20010923	100
321	20010923	70
321	20010923	60
321	20010923	70
321	20010923	70
321	20010923	70
321	20010923	60
321	20010923	70
321	20010923	70
321	20010923	80
321	20010923	90
321	20010923	90
321	20010923	80
321	20010923	60
321	20010923	70
321	20010923	70
321	20010923	50
321	20010923	60
321	20010923	50
321	20010923	50
321	20010924	60
321	20010924	50
321	20010924	40
321	20010924	40
321	20010924	50
321	20010924	50
321	20010924	60
321	20010924	50
321	20010924	40
321	20010924	50
321	20010924	50
321	20010924	50
321	20010924	40
321	20010924	30
321	20010924	40
321	20010924	40
321	20010924	30
321	20010924	40
321	20010924	30
321	20010924	40
321	20010924	40
321	20010924	40
321	20010924	40
321	20010924	30
321	20010925	30
321	20010925	30
321	20010925	20
321	20010925	20
321	20010925	20
321	20010925	20
321	20010925	10
321	20010925	20
321	20010925	10
321	20010925	20
321	20010925	20
321	20010925	40
321	20010925	30
321	20010925	30
321	20010925	40
321	20010925	30
321	20010925	30
321	20010925	20
321	20010925	20
321	20010925	20
321	20010925	30
321	20010925	40
321	20010925	40
321	20010925	60
321	20010926	50
321	20010926	50
321	20010926	50
321	20010926	20
321	20010926	50
321	20010926	40
321	20010926	60
321	20010926	50
321	20010926	60
321	20010926	50
321	20010926	50
321	20010926	50
321	20010926	60
321	20010926	60
321	20010926	70
321	20010926	80
321	20010926	80
321	20010926	70
321	20010926	90
321	20010926	90
321	20010926	80
321	20010926	70
321	20010926	50
321	20010926	20
321	20010927	30
321	20010927	50
321	20010927	50
321	20010927	60
321	20010927	60
321	20010927	60
321	20010927	50
321	20010927	40
321	20010927	50
321	20010927	60
321	20010927	40
321	20010927	70
321	20010927	80
321	20010927	100
321	20010927	110
321	20010927	100
321	20010927	110
321	20010927	110
321	20010927	110
321	20010927	110
321	20010927	110
321	20010927	110
321	20010927	100
321	20010927	90
321	20010928	80
321	20010928	80
321	20010928	70
321	20010928	60
321	20010928	60
321	20010928	50
321	20010928	50
321	20010928	50
321	20010928	50
321	20010928	60
321	20010928	50
321	20010928	50
321	20010928	50
321	20010928	50
321	20010928	50
321	20010928	60
321	20010928	60
321	20010928	60
321	20010928	60
321	20010928	70
321	20010928	70
321	20010928	70
321	20010928	70
321	20010928	80
321	20010929	70
321	20010929	70
321	20010929	60
321	20010929	60
321	20010929	60
321	20010929	70
321	20010929	70
321	20010929	60
321	20010929	60
321	20010929	50
321	20010929	50
321	20010929	40
321	20010929	60
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	50
321	20010929	60
321	20010929	60
321	20010930	70
321	20010930	80
321	20010930	60
321	20010930	60
321	20010930	80
321	20010930	70
321	20010930	70
321	20010930	70
321	20010930	80
321	20010930	90
321	20010930	100
321	20010930	100
321	20010930	90
321	20010930	90
321	20010930	100
321	20010930	100
321	20010930	110
321	20010930	130
321	20010930	140
321	20010930	130
321	20010930	150
321	20010930	150
321	20010930	140
321	20010930	150
321	20011001	160
321	20011001	160
321	20011001	170
321	20011001	170
321	20011001	170
321	20011001	140
321	20011001	140
321	20011001	130
321	20011001	120
321	20011001	140
321	20011001	140
321	20011001	140
321	20011001	140
321	20011001	150
321	20011001	150
321	20011001	150
321	20011001	150
321	20011001	170
321	20011001	160
321	20011001	150
321	20011001	140
321	20011001	140
321	20011001	140
321	20011001	130
321	20011002	140
321	20011002	130
321	20011002	130
321	20011002	130
321	20011002	120
321	20011002	130
321	20011002	110
321	20011002	110
321	20011002	80
321	20011002	90
321	20011002	160
321	20011002	180
321	20011002	110
321	20011002	90
321	20011002	90
321	20011002	110
321	20011002	100
321	20011002	90
321	20011002	90
321	20011002	100
321	20011002	90
321	20011002	110
321	20011002	110
321	20011002	110
321	20011003	100
321	20011003	100
321	20011003	110
321	20011003	110
321	20011003	110
321	20011003	110
321	20011003	110
321	20011003	100
321	20011003	100
321	20011003	100
321	20011003	110
321	20011003	110
321	20011003	110
321	20011003	120
321	20011003	110
321	20011003	110
321	20011003	110
321	20011003	100
321	20011003	90
321	20011003	100
321	20011003	90
321	20011003	110
321	20011003	100
321	20011003	110
321	20011004	110
321	20011004	110
321	20011004	110
321	20011004	110
321	20011004	110
321	20011004	120
321	20011004	110
321	20011004	100
321	20011004	110
321	20011004	110
321	20011004	100
321	20011004	120
321	20011004	110
321	20011004	120
321	20011004	130
321	20011004	120
321	20011004	110
321	20011004	110
321	20011004	100
321	20011004	90
321	20011004	90
321	20011004	100
321	20011004	100
321	20011004	90
321	20011005	80
321	20011005	80
321	20011005	90
321	20011005	80
321	20011005	90
321	20011005	80
321	20011005	90
321	20011005	90
321	20011005	80
321	20011005	80
321	20011005	80
321	20011005	70
321	20011005	60
321	20011005	50
321	20011005	60
321	20011005	60
321	20011005	60
321	20011005	70
321	20011005	70
321	20011005	80
321	20011005	80
321	20011005	90
321	20011005	90
321	20011005	100
321	20011006	80
321	20011006	100
321	20011006	100
321	20011006	110
321	20011006	100
321	20011006	90
321	20011006	90
321	20011006	90
321	20011006	100
321	20011006	110
321	20011006	90
321	20011006	80
321	20011006	90
321	20011006	90
321	20011006	100
321	20011006	90
321	20011006	80
321	20011006	90
321	20011006	100
321	20011006	90
321	20011006	90
321	20011006	80
321	20011006	70
321	20011006	80
321	20011007	80
321	20011007	100
321	20011007	100
321	20011007	110
321	20011007	120
321	20011007	130
321	20011007	140
321	20011007	130
321	20011007	120
321	20011007	120
321	20011007	120
321	20011007	100
321	20011007	110
321	20011007	110
321	20011007	110
321	20011007	120
321	20011007	140
321	20011007	150
321	20011007	160
321	20011007	180
321	20011007	180
321	20011007	180
321	20011007	180
321	20011007	170
321	20011008	190
321	20011008	180
321	20011008	170
321	20011008	180
321	20011008	180
321	20011008	180
321	20011008	170
321	20011008	160
